,KREIS,GEMEINDE,FUNDPLATZN,Fundart,FID,BUNDESLAND,QUELLE,FST,MATERIALUF,BEMERKUNG,kultur2,NAME_HAUPT,NAME_UNTER,X,Y,quelle_georef,QID_quelle_georef,katalognr,fst_id,fst_name,gemeinde,kreis,bundesland,land,perio.do,kultur,entdeckung,QID_entdeckung,publikation_arch,QID_publikation,fundstellenart,QID_fundstellenart,genauigkeit_m,methode,quellen_typ,methodenbeschr,wgs84_x,wgs84_y,dating_start,dating_certainty_start,dating_end,dating_certainty_end,dating_method,dating_certainty_range,dating_perio.do,dating_perio.do_match
482,Uckermark,Herzfelde,,,495,Brandenburg,BLDAM / M. Ismail-Weber 2018,Herzfelde - 32,nein,1 Pfeilschäfter aus Flint; INV: 2003:1337,Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,63","53,19",BLDAM / M. Ismail-Weber 2018,Q897952,37659,185,Herzfelde - 32,Herzfelde,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1363,5319,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
483,Uckermark,Carmzow,,,496,Brandenburg,BLDAM / M. Ismail-Weber 2018,Carmzow - 77,nein,"Flur 1, Flurstück 66
eine Geweihhacke; T-Axt; INV: 2008:194",Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,09","53,37",BLDAM / M. Ismail-Weber 2018,Q897952,37902,91,Carmzow - 77,Carmzow,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1409,5338,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
484,Uckermark,Bandelow,,,497,Brandenburg,BLDAM / M. Ismail-Weber 2018,Bandelow - 18,nein,"Mesolithikum (UM 23):- Zuordnung zu diesem Fundplatz unsicher- Hirschgeweihhacke!!
Funde 1936 (UM 1671):- bronzezeitliche Keramik- spätslawische Keramik; beim Baggern im Uckerfluss auf 200m Länge gefunden",Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,88","53,41",BLDAM / M. Ismail-Weber 2018,Q897952,16214,24,Bandelow - 18,Bandelow,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1388,5341,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
485,Uckermark,Grünberg,,,498,Brandenburg,BLDAM / M. Ismail-Weber 2018,Grünberg - 7,nein,"Klingendoppelschaber, wohl eher Kratzer; Tanger",Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,12","53,35",BLDAM / M. Ismail-Weber 2018,Q897952,17034,169,Grünberg - 7,Grünberg,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1412,5336,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
486,Uckermark,Prenzlau,,,499,Brandenburg,BLDAM / M. Ismail-Weber 2018,Prenzlau - 101,nein,Einzelfund Meso,Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,82","53,3",BLDAM / M. Ismail-Weber 2018,Q897952,17652,349,Prenzlau - 101,Prenzlau,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1382,533,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
487,Uckermark,Groß Dölln,,,500,Brandenburg,BLDAM / M. Ismail-Weber 2018,Groß Dölln - 5,nein,Kernstein; INV: 2014:913,Meso,MECKLENBURGISCHE SEENPLATTE,Templiner PLatte,"13,53","52,99",BLDAM / M. Ismail-Weber 2018,Q897952,53490,162,Groß Dölln - 5,Groß Dölln,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1353,5299,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
488,Uckermark,Crussow,,,501,Brandenburg,BLDAM / M. Ismail-Weber 2018,Crussow - 7,nein,"o.g. Koordinate=Lage TST. 2, Profil 7, Fundstelle Klingenfragment (spätpaläol.- mesolith.); INV 2007:239/1",Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,08",53,BLDAM / M. Ismail-Weber 2018,Q897952,57537,94,Crussow - 7,Crussow,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1408,53,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
489,Uckermark,Zollchow,,,502,Brandenburg,BLDAM / M. Ismail-Weber 2018,Zollchow - 20,nein,"Eine Mesol. Wandscherbe unter INV: 2016:292/6/1; Erstmeldung H. Buhrow 3.4.1982: IV/1314;IV/1311; IV/4167; I/247; Gruben- jüngere Linienbandkeramik (Notenkopfstil)
 1 spätslawische Vorratsgrube
FM vom 20.05. 1982 (Museum Prenzlau :IV/1314):
Tüte 1: L",Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,84","53,25",BLDAM / M. Ismail-Weber 2018,Q897952,18490,503,Zollchow - 20,Zollchow,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1384,5325,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
490,Uckermark,Grünow bei Prenzlau,,,503,Brandenburg,BLDAM / M. Ismail-Weber 2018,Grünow bei Prenzlau - 56,nein,"Keine genaueren Infos zu Meso einzelfund; Nachfragen bei Schulz; MAE 1/1/124/2017, Gruppe „1 M“: Siedlung, Steinzeit / Bronzezeit, römische Kaiserzeit, Slawen; Einzelfund,  Mittelalter
Nach Anfrage M. Schulz am 22.11.17 vergeben, weitere Infos folge",Meso,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,93","53,31",BLDAM / M. Ismail-Weber 2018,Q897952,58713,170,Grünow bei Prenzlau - 56,Grünow bei Prenzlau,Uckermark,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1393,5331,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
491,Havelland,Kienberg,,,504,Brandenburg,BLDAM 2024,Kienberg 1,nein,"- HK 2018:450, PRH 2018:104, Beilke-Voigt, I., 2006:328, PRH 1999:BG/157/1, FM 1999:317,B�nnig, W, 1980:055, PRH unbekannt,
- nach E. Kirsch: Kulturschicht mit Funden, WbK und eher KAK",FBG,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,9","52,66",BLDAM 2024,Q897952,,212,Kienberg 1,Kienberg,Havelland,Brandenburg,Deutschland,,FBG,Ausgrabung,Q959782,,,Siedlung,Q486972,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,129,5266,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
492,Potsdam-Mittelmark,Woltersdorf,,,505,Brandenburg,BLDAM 2024,Woltersdorf 3,nein,"H 5806580-5806720, R 4526090-4526350, Zusammengeh�rigkeit von schnurkeramischen Scherben und LB letztlich (noch) nicht geklärt",FBG,ELBTALNIEDERUNG,Untere Havelniederung,"12,38","52,39",BLDAM 2024,Q897952,,475,Woltersdorf 3,Woltersdorf,Potsdam-Mittelmark,Brandenburg,Deutschland,,FBG,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1238,5239,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
493,Dahme-Spreewald,Speichrow,,,506,Brandenburg,BLDAM 2024,Speichrow 10,nein,"War ursprünglich Zaue Fpl. 10, wurde geändert, weil der ganze Schwielochsee zur Gemarkung Speichrow gehört",FBG,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Beeskower Platte,"14,19","52,04",BLDAM 2024,Q897952,,415,Speichrow 10,Speichrow,Dahme-Spreewald,Brandenburg,Deutschland,,FBG,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1419,5204,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
494,Dahme-Spreewald,Leibsch,,,507,Brandenburg,BLDAM 2024,Leibsch 10,nein,"F-mN= Frühe östliche TBK (siehe Kirsch), UG: nach Fischer möglicherweise BZ",FBG,SPREEWALD,Malxe-Spree-Niederung,"13,86","52,09",BLDAM 2024,Q897952,,255,Leibsch 10,Leibsch,Dahme-Spreewald,Brandenburg,Deutschland,,FBG,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1386,5209,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
495,Havelland,Friesack,,,508,Brandenburg,BLDAM 2024,Friesack 13,nein,"
",FBG,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,6","52,75",BLDAM 2024,Q897952,,128,Friesack 13,Friesack,Havelland,Brandenburg,Deutschland,,FBG,Ausgrabung,Q959782,,,Siedlung,Q486972,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,126,5275,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
496,Havelland,Friesack,,,510,Brandenburg,BLDAM 2024,Friesack 59,nein,"# zwei Scherben, UG, 8 Abschläge
# nach Gramsch von hier etliche Mikrolithen in anthropogen beeinflusster Schicht, Schaber, Dreiecke, Trapeze, Pfeilschneiden, herförmig retuschierte Pfeilspitzen, binsenkeramische Scherbe, Scherben der UFG, eine RKZ-F",FBG,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,52","52,75",BLDAM 2024,Q897952,,130,Friesack 59,Friesack,Havelland,Brandenburg,Deutschland,,FBG,Ausgrabung,Q959782,,,Siedlung,Q486972,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1252,5275,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
497,Dahme-Spreewald,Neuendorf am See,,,563,Brandenburg,© Denkmaldaten / BLDAM 2021,Neuendorf am See 6,nein,,FBG,SPREEWALD,Malxe-Spree-Niederung,"13,88","52,1",Denkmaldaten / BLDAM 2021,Q897952,11326,303,Neuendorf am See 6,Neuendorf am See,Dahme-Spreewald,Brandenburg,Deutschland,,FBG,Lesefunde,Q1144458,Wetzel/Beran 2023,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,5210,1389,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
498,Oder-Spree,Fürstenwalde,,,564,Brandenburg,© Denkmaldaten / BLDAM 2024,Fürstenwalde 41,,"Bennhold Nr. 194,  copyright Zieschan II,  aktuelle Gemarkung Hangelsberg",FBG,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Berlin Fürstenwalder Spreetalniederung,"13,94","52,39",Denkmaldaten / BLDAM 2024,Q897952,,132,Fürstenwalde 41,Fürstenwalde,Oder-Spree,Brandenburg,Deutschland,,FBG,Lesefunde,,Wetzel/Beran 2023,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1394,5239,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
499,Havelland,Rhinow,,,565,Brandenburg,(c) Denkmaldaten / BLDAM 2021,Rhinow 30,ja,Grabung Schuler,FBG,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,35","52,76",Denkmaldaten / BLDAM 2021,Q897952,,370,Rhinow 30,Rhinow,Havelland,Brandenburg,Deutschland,,FBG,Lesefunde,,Wetzel/Beran 2023,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1235,5276,-4550,+/- 100 years,-3900,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",,
500,Potsdam,Potsdam,,,566,Brandenburg,© Denkmaldaten / BLDAM 2021,Potsdam 3/58 (16),nein,"© Denkmaldaten / BLDAM 2021, Beran 2012, 521",Guhrau,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"13,07","52,4",© Denkmaldaten / BLDAM 2021,,,,Potsdam 3/58 (16),Potsdam,Potsdam,Brandenburg,Deutschland,,,,,Beran 2012 b,,,,,,,,"13,07","52,4",,,,,,,,
501,Dahme-Spreewald,Hohenbrück,,,571,Brandenburg,BLDAM / M. Ismail-Weber 2018,Hohenbrück 2,nein,400 m nördlich vom Vorwerk Neu Lübbenau,Guhrau,SPREEWALD,Malxe-Spree-Niederung,"13,89","52,09",BLDAM / M. Ismail-Weber 2018,Q897952,11207,189,Hohenbrück 2,Hohenbrück,Dahme-Spreewald,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Wetzel 2013,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1389,5209,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
502,Dahme-Spreewald,Neuendorf am See,,,574,Brandenburg,BLDAM / M. Ismail-Weber 2018,Neuendorf am See 13,nein,,Guhrau,SPREEWALD,Malxe-Spree-Niederung,"13,88","52,1",BLDAM / M. Ismail-Weber 2018,Q897952,49204,302,Neuendorf am See 13,Neuendorf am See,Dahme-Spreewald,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Wetzel 2013,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1388,521,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
503,Spree-Neiße,Heinersbrück,,,575,Brandenburg,BLDAM / M. Ismail-Weber 2018,Heinersbrück 31,nein,,Guhrau,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Gubener Land mit Diehloer Hügeln,"14,54","51,81",BLDAM / M. Ismail-Weber 2018,Q897952,29060,180,Heinersbrück 31,Heinersbrück,Spree-Neiße,Brandenburg,,,Guhrau,Lesefunde,,Wetzel 2013,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1454,5181,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
504,Potsdam,Potsdam,,,579,Brandenburg,BLDAM / M. Ismail-Weber 2018,Potsdam 16,nein,Heilig-Geist-Str.,Guhrau,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"13,07","52,4",BLDAM / M. Ismail-Weber 2018,Q897952,16057,339,Potsdam 16,Potsdam,Potsdam,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Beran 2012 b,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1307,524,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
505,Potsdam,Potsdam,,,580,Brandenburg,BLDAM / M. Ismail-Weber 2018,Potsdam 82,nein,"Holzmarktstraße, Türkstraße",Guhrau,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"13,07","52,4",BLDAM / M. Ismail-Weber 2018,Q897952,40884,344,Potsdam 82,Potsdam,Potsdam,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Beran 2011 a,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1307,524,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
506,Oder-Spree,Trebus,,,581,Brandenburg,BLDAM / M. Ismail-Weber 2018,Trebus 1,nein,Alte Sandgrube,Guhrau,OSTBRANDENBURGISCHE PLATTE,Lebusplatte,"14,05","52,41",BLDAM / M. Ismail-Weber 2018,Q897952,27469,439,Trebus 1,Trebus,Oder-Spree,Brandenburg,,,Guhrau,,,Kirsch 1993,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1405,5241,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
507,Havelland,Kietz,,,582,Brandenburg,BLDAM / M. Ismail-Weber 2018,Kietz 3b,nein,Amelungs Hövel,Guhrau,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,32","52,76",BLDAM / M. Ismail-Weber 2018,Q897952,19567,213,Kietz 3b,Kietz,Havelland,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Wetzel 2013,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1232,5276,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
508,Teltow-Fläming,Bochow,,,584,Brandenburg,BLDAM / M. Ismail-Weber 2018,Bochow  8,nein,"300 m westlich der Höhe 78,0 m",Guhrau,FLÄMING,Östliche Fläminghochfläche,"13,06","51,96",BLDAM / M. Ismail-Weber 2018,Q897952,9580,54,Bochow  8,Bochow,Teltow-Fläming,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Eberhardt 2007,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1306,5196,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
509,Uckermark,Klinkow,,,585,Brandenburg,BLDAM / M. Ismail-Weber 2018,Klinkow 26,nein,ohne,Guhrau,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,83","53,32",BLDAM / M. Ismail-Weber 2018,Q897952,17189,222,Klinkow 26,Klinkow,Uckermark,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Wetzel 2013,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1383,5332,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
510,Uckermark,Schwaneberg,,,586,Brandenburg,BLDAM / M. Ismail-Weber 2018,Schwaneberg 27,nein,Gemeindekiesgrube,Guhrau,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,12","53,33",BLDAM / M. Ismail-Weber 2018,Q897952,18010,401,Schwaneberg 27,Schwaneberg,Uckermark,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Raddatz 1959,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1412,5333,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
511,Uckermark,Bietikow,,,587,Brandenburg,BLDAM / M. Ismail-Weber 2018,Bietikow 15,nein,Flur 3,Guhrau,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,96","53,28",BLDAM / M. Ismail-Weber 2018,Q897952,16318,39,Bietikow 15,Bietikow,Uckermark,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Schoknecht 1986,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1396,5328,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
512,Uckermark,Potzlow,,,588,Brandenburg,BLDAM / M. Ismail-Weber 2018,Potzlow 36,nein,Flur 5,Guhrau,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,83","53,22",BLDAM / M. Ismail-Weber 2018,Q897952,31934,345,Potzlow 36,Potzlow,Uckermark,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Wetzel 2013,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1383,5322,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
513,Havelland,Rhinow,,,589,Brandenburg,BLDAM / M. Ismail-Weber 2018,Rhinow 30,nein,"sehr feine „Nadelstich“-verzierung, vgl mit Guhrauer Funde bei Umbreit 1937, Taf. 42 n",Guhrau,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,35","52,76",BLDAM / M. Ismail-Weber 2018,Q897952,19894,370,Rhinow 30,Rhinow,Havelland,Brandenburg,,,Guhrau,Lesefunde,Q1144458,Wetzel/Beran 2023,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1235,5276,-4600,+/- 200 years,-4000,+/- 300 years,Q816829,"very uncertain, no dated features",,
